date,DToPcpn,DAvSol,DAvTAir,DMxTAir,DMnTAir,DAvRHum,DAvWind
1993-05-23,0.0,34.67,15.58,18.26,13.49,104.9,4.49
1993-05-24,0.0,73.0,12.13,14.8,9.3,97.4,6.85
1993-05-25,0.0,231.3,12.42,18.04,7.27,84.7,3.76
1993-05-26,0.51,327.1,15.64,24.35,5.72,74.6,3.38
1993-05-27,6.35,156.8,16.19,23.03,10.71,93.6,4.93
1993-05-28,0.0,148.9,11.0,19.36,6.12,92.6,3.97
1993-05-29,0.0,283.3,11.37,17.64,4.14,81.0,2.72
1993-05-30,19.81,29.2,10.66,14.36,8.12,102.4,4.51
1993-05-31,0.0,242.5,9.81,17.53,4.97,87.2,5.15
1993-06-01,0.0,266.9,10.84,16.7,3.12,77.7,3.23
1993-06-02,6.6,69.25,10.51,11.91,8.5,100.0,1.36
1993-06-03,0.25,253.2,13.27,18.56,9.4,86.0,2.54
1993-06-04,6.35,114.9,10.29,14.77,5.45,90.9,2.63
1993-06-05,0.25,316.2,14.24,22.72,3.95,76.7,2.9
1993-06-06,0.0,240.1,16.3,22.4,7.59,80.2,4.12
1993-06-07,30.99,37.04,15.18,16.71,14.19,102.7,3.49
1993-06-08,3.56,212.1,20.05,25.45,14.27,97.4,5.47
1993-06-09,0.0,260.8,18.74,22.19,15.15,81.5,5.91
1993-06-10,0.0,262.7,19.82,26.07,14.08,87.0,2.25
1993-06-11,0.76,307.5,20.51,26.69,12.65,81.9,2.51
1993-06-12,0.0,313.6,19.62,26.47,12.62,76.4,2.78
1993-06-13,29.72,191.5,20.89,26.91,13.37,89.8,3.99
1993-06-14,9.4,320.4,19.42,24.28,12.54,79.9,4.82
1993-06-15,0.0,253.9,14.4,19.45,9.98,82.8,3.01
1993-06-16,2.03,137.9,15.26,21.03,9.47,92.8,3.34
1993-06-17,23.88,126.5,20.95,28.58,16.62,95.6,3.66
1993-06-18,4.06,63.33,17.48,20.07,14.98,105.6,2.56
1993-06-19,6.86,121.2,20.05,26.13,14.59,100.9,3.31
1993-06-20,0.0,117.2,17.59,19.83,15.55,95.0,4.9
1993-06-21,0.0,324.8,21.41,28.26,15.58,83.2,3.04
1993-06-22,0.0,325.2,22.28,29.49,14.87,77.1,1.81
1993-06-23,0.0,303.7,21.97,29.8,13.3,78.2,3.46
1993-06-24,11.18,201.7,23.59,29.18,20.0,89.7,4.6
1993-06-25,0.0,300.0,20.0,25.25,13.68,77.1,3.49
1993-06-26,0.0,335.6,20.47,27.88,12.48,72.4,3.89
1993-06-27,0.0,333.2,19.68,24.93,13.51,76.0,3.23
1993-06-28,0.76,270.0,17.72,22.76,11.92,81.0,2.46
1993-06-29,8.13,277.0,16.73,23.08,10.03,82.1,3.45
1993-06-30,9.4,122.3,16.17,18.82,11.68,95.0,4.89
1993-07-01,0.0,147.9,18.56,22.94,14.55,92.1,2.69
1993-07-02,0.51,239.8,23.16,30.18,17.35,88.7,2.6
1993-07-03,14.99,246.6,21.97,29.9,15.63,93.1,2.92
1993-07-04,5.33,150.8,22.94,25.69,20.0,94.4,5.66
1993-07-05,87.9,63.08,20.96,25.77,18.35,102.9,4.22
1993-07-06,0.25,280.5,21.7,27.11,15.7,90.9,4.59
1993-07-07,1.02,182.3,20.9,26.05,15.95,96.6,1.99
1993-07-08,2.03,134.3,20.93,24.34,17.48,100.2,2.85
1993-07-09,21.84,225.0,21.94,26.92,17.23,94.5,3.63
1993-07-10,22.1,252.6,21.34,28.24,14.94,91.1,1.93
1993-07-11,2.29,185.7,20.29,25.56,15.34,94.7,2.94
1993-07-12,0.0,333.2,17.96,22.98,12.36,80.8,2.78
1993-07-13,5.59,100.6,17.48,21.54,12.89,96.7,2.11
1993-07-14,0.0,239.4,19.39,26.17,13.88,93.4,2.02
1993-07-15,0.0,315.6,19.33,25.37,12.71,84.9,1.83
1993-07-16,0.0,212.4,20.09,26.46,10.74,89.5,1.83
1993-07-17,19.56,77.5,21.55,24.36,18.22,99.1,2.86
1993-07-18,1.02,139.7,22.62,27.17,18.82,101.4,2.25
1993-07-19,0.0,259.6,21.96,27.8,16.28,88.4,3.29
1993-07-20,0.0,234.8,18.63,23.73,13.13,85.4,2.35
1993-07-21,0.0,251.6,18.38,24.02,12.04,83.2,1.91
1993-07-22,0.0,246.5,17.98,24.41,9.59,81.7,2.52
1993-07-23,0.25,126.4,20.08,25.24,16.14,93.0,2.58
1993-07-24,0.0,178.1,23.17,27.89,18.5,93.2,2.28
1993-07-25,28.45,209.3,23.82,29.57,19.5,91.6,4.19
1993-07-26,0.0,293.5,22.78,29.6,-53.57,76.1,4.11
1993-07-27,37.59,169.4,22.63,28.4,16.81,86.2,1.83
1993-07-28,0.0,251.5,21.84,24.37,18.22,77.2,4.46
1993-07-29,0.0,239.3,19.6,24.99,13.9,77.9,4.22
1993-07-30,0.0,306.5,19.66,26.25,12.15,77.1,1.58
1993-07-31,1.27,131.5,20.43,24.57,13.5,88.6,1.92
1993-08-01,0.0,260.3,21.59,27.64,15.89,76.1,3.18
1993-08-02,0.0,259.7,18.2,23.24,13.17,72.7,3.35
1993-08-03,0.0,264.0,17.4,22.75,11.31,77.1,3.39
1993-08-04,0.0,250.3,14.95,20.57,7.73,74.5,2.27
1993-08-05,5.59,174.8,15.99,22.07,9.49,81.9,2.27
1993-08-06,0.25,210.5,16.03,20.38,12.16,81.9,2.82
1993-08-07,0.0,246.3,16.22,22.85,9.65,80.3,1.38
1993-08-08,0.0,258.3,18.75,25.06,10.87,77.8,1.78
1993-08-09,14.48,125.1,19.86,24.54,15.45,86.4,3.17
1993-08-10,0.0,282.9,23.27,29.41,16.99,79.4,1.91
1993-08-11,0.0,263.3,23.33,30.89,15.22,78.8,0.89
1993-08-12,0.0,249.2,22.8,29.48,16.86,82.6,1.84
1993-08-13,0.0,249.0,23.24,30.97,15.89,80.9,0.5
1993-08-14,0.0,190.1,23.69,29.32,18.05,84.0,1.24
1993-08-15,39.62,159.7,21.8,26.8,18.67,89.3,2.76
1993-08-16,0.0,218.5,22.39,28.14,15.9,84.3,1.26
1993-08-17,0.25,249.5,23.4,29.36,18.83,83.4,1.65
1993-08-18,0.25,59.91,20.82,23.77,17.34,92.7,2.01
1993-08-19,0.0,196.9,23.03,27.22,18.97,86.1,1.97
1993-08-20,0.0,188.5,19.47,24.03,14.99,81.6,2.78
1993-08-21,0.0,269.0,17.86,24.87,10.87,78.5,0.96
1993-08-22,0.0,128.9,20.29,23.93,14.93,86.7,3.17
1993-08-23,6.1,207.4,23.25,29.44,19.41,84.7,3.42
1993-08-24,0.0,260.9,23.54,29.63,18.38,80.7,2.19
1993-08-25,0.0,248.4,24.76,30.59,17.75,80.7,1.35
1993-08-26,0.0,235.0,25.32,30.53,21.17,84.4,2.01
1993-08-27,0.0,215.4,23.85,28.85,17.02,81.6,3.15
1993-08-28,0.0,134.4,19.52,24.11,15.88,83.2,0.86
1993-08-29,4.57,81.0,18.58,22.16,15.44,91.5,2.27
1993-08-30,8.89,123.5,21.91,27.09,16.93,88.2,3.26
1993-08-31,0.0,245.3,16.38,21.46,8.68,76.6,2.99
1993-09-01,0.0,254.5,15.66,22.58,6.6,76.8,1.9
1993-09-02,0.0,128.0,19.24,24.85,14.77,87.1,2.51
1993-09-03,0.0,202.0,15.86,21.61,8.76,81.3,3.05
1993-09-04,0.0,235.8,15.88,24.09,6.87,79.8,2.84
1993-09-05,0.0,190.6,13.57,18.77,8.26,78.4,2.27
1993-09-06,0.0,229.7,13.31,20.18,6.91,75.1,1.62
1993-09-07,0.0,186.8,13.39,20.17,5.15,76.8,1.54
1993-09-08,0.0,221.4,14.21,20.4,6.42,73.6,1.99
1993-09-09,0.0,193.0,16.53,22.23,10.28,68.48,5.82
1993-09-10,0.0,226.9,10.01,15.59,3.21,68.33,4.07
1993-09-11,1.78,137.8,10.73,18.94,1.56,81.9,2.63
1993-09-12,0.0,206.0,20.77,26.43,13.12,78.3,4.48
1993-09-13,51.31,34.91,21.05,23.05,18.99,90.8,4.82
1993-09-14,14.22,47.55,12.61,20.43,8.67,93.4,4.11
1993-09-15,0.0,95.1,8.85,10.56,6.69,84.7,2.53
1993-09-16,0.0,99.9,10.69,14.56,4.63,84.0,1.16
1993-09-17,0.0,190.9,12.18,18.95,3.57,83.2,1.38
1993-09-18,1.27,118.0,12.32,19.09,5.65,85.2,1.4
1993-09-19,0.25,89.3,10.5,14.92,4.7,86.3,3.27
1993-09-20,5.08,19.09,13.45,15.86,10.13,95.2,2.63
1993-09-21,0.0,38.92,13.01,14.23,11.61,92.7,2.21
1993-09-22,0.25,87.0,15.42,20.19,11.51,90.8,3.11
1993-09-23,0.0,197.5,9.68,16.15,2.13,77.4,3.55
1993-09-24,0.0,198.9,9.27,18.08,0.71,80.1,1.06
1993-09-25,13.46,31.78,9.35,13.29,3.07,92.7,2.02
1993-09-26,0.0,114.5,10.65,16.59,5.18,86.9,3.09
1993-09-27,0.25,120.7,7.91,11.76,4.9,78.6,3.9
1993-09-28,2.29,90.3,6.92,12.21,3.53,86.3,4.02
1993-09-29,1.27,118.5,4.64,10.69,-1.97,85.8,2.99
1993-09-30,0.0,226.0,12.33,15.9,2.38,59.1,5.89
1993-10-01,0.51,144.6,11.67,17.15,5.02,62.58,4.44
1993-10-02,0.0,192.9,3.87,8.21,-0.58,59.08,3.41
1993-10-03,0.0,178.1,13.54,21.2,1.91,55.74,4.6
1993-10-04,0.0,182.9,9.75,13.49,-0.63,64.6,3.49
1993-10-05,0.51,183.1,8.5,16.69,-2.09,62.83,1.81
1993-10-06,1.52,162.1,16.81,24.63,8.81,66.41,4.52
1993-10-07,0.0,170.3,20.14,27.04,12.14,72.8,3.45
1993-10-08,9.65,63.81,10.16,14.08,3.13,93.4,3.53
1993-10-09,2.03,139.2,1.74,6.73,-3.54,75.6,4.19
1993-10-10,0.0,179.4,2.79,10.58,-3.35,71.7,1.78
1993-10-11,0.0,175.6,6.27,13.89,-3.07,72.4,3.47
1993-10-12,0.0,175.2,4.3,9.93,-3.89,71.6,3.1
1993-10-13,0.0,171.4,2.9,11.68,-5.2,71.7,1.2
1993-10-14,0.25,118.4,8.22,16.4,0.73,78.9,2.5
1993-10-15,1.78,34.4,11.13,14.93,3.41,91.6,1.65
1993-10-16,0.25,62.69,12.94,16.19,9.87,89.1,2.59
1993-10-17,0.0,72.2,8.41,12.55,2.9,88.2,2.9
1993-10-18,0.51,131.2,8.5,16.27,-0.6,83.1,1.0
1993-10-19,0.0,115.2,9.4,16.68,2.91,82.8,0.67
1993-10-20,8.38,29.05,8.72,13.0,2.16,94.7,2.44
1993-10-21,0.0,154.2,4.83,9.69,0.48,67.59,5.23
1993-10-22,0.0,152.6,5.51,14.69,-2.23,67.59,1.6
1993-10-23,0.0,146.6,10.88,21.54,0.82,63.7,3.13
1993-10-24,0.0,141.5,11.42,20.77,3.38,69.87,1.97
1993-10-25,0.0,139.8,11.43,20.11,2.43,68.68,2.63
1993-10-26,0.0,44.84,7.5,10.88,4.96,74.9,3.7
1993-10-27,0.0,43.4,3.19,5.02,-0.96,68.29,3.86
1993-10-28,0.0,83.7,6.01,13.21,0.46,59.43,5.45
1993-10-29,0.0,47.82,0.22,1.97,-2.07,59.82,5.44
1993-10-30,0.0,89.7,0.04,4.39,-3.08,71.2,4.63
1993-10-31,0.0,88.3,-0.62,3.77,-4.82,68.8,3.39
1993-11-01,0.0,132.6,0.22,6.06,-7.66,64.06,2.6
1993-11-02,0.0,42.91,2.59,5.27,-1.73,78.9,3.53
1993-11-03,0.0,103.1,5.16,12.01,-3.05,70.1,3.24
1993-11-04,0.0,59.29,8.71,11.8,6.65,71.7,2.67
1993-11-05,1.52,18.25,1.15,8.21,-5.29,87.4,6.41
1993-11-06,0.0,62.58,-5.11,-3.12,-7.41,76.4,3.99
1993-11-07,0.0,100.0,-2.19,4.15,-9.33,70.1,4.36
1993-11-08,0.0,94.0,1.36,6.75,-4.49,76.8,2.04
1993-11-09,0.0,117.0,0.58,7.34,-6.32,76.3,1.91
1993-11-10,0.25,92.7,1.98,7.08,-1.8,79.1,2.72
1993-11-11,0.0,111.1,3.69,10.78,-4.85,73.4,3.35
1993-11-12,8.89,58.64,2.27,8.41,-6.18,86.7,4.84
1993-11-13,0.25,32.6,8.4,13.44,4.66,88.9,6.76
1993-11-14,4.32,15.87,3.39,5.22,0.29,91.6,3.71
1993-11-15,0.51,26.94,1.72,3.3,-1.02,89.4,3.33
1993-11-16,0.0,21.78,0.97,2.2,-0.86,92.2,4.72
1993-11-17,0.0,105.3,2.18,8.82,-2.83,80.7,3.95
1993-11-18,0.25,83.3,1.41,5.03,-3.51,89.5,4.74
1993-11-19,0.51,86.3,1.92,5.67,-5.09,67.07,7.02
1993-11-20,0.0,50.78,-2.19,2.0,-8.31,61.43,3.41
1993-11-21,0.0,81.6,3.66,10.83,-0.24,69.98,4.44
1993-11-22,0.0,73.1,2.64,7.24,-3.02,84.3,3.42
1993-11-23,0.0,75.4,4.36,11.58,0.12,84.1,2.97
1993-11-24,0.0,11.38,0.17,1.67,-0.98,90.2,6.23
1993-11-25,9.91,5.97,0.92,2.53,-0.34,90.8,4.38
1993-11-26,9.4,31.72,-3.46,2.58,-9.2,91.4,3.85
1993-11-27,0.0,51.53,-6.4,-3.76,-9.21,85.0,3.6
1993-11-28,0.51,72.4,-5.61,-2.86,-9.86,86.6,3.08
1993-11-29,0.0,43.25,-6.34,-5.34,-7.42,87.6,3.53
1993-11-30,0.0,30.3,-4.57,-2.43,-7.37,88.5,4.37
1993-12-01,1.27,83.5,-0.21,4.51,-6.68,88.2,4.29
1993-12-02,0.25,82.2,1.78,5.81,-3.78,85.0,3.69
1993-12-03,0.0,29.51,-1.98,-0.39,-4.91,94.4,1.54
1993-12-04,0.0,20.95,0.41,2.26,-0.91,95.0,1.94
1993-12-05,0.0,13.9,0.94,1.88,-0.05,96.0,4.03
1993-12-06,1.52,45.22,-0.67,1.58,-6.04,82.6,4.91
1993-12-07,0.0,38.48,-2.99,0.12,-6.93,76.9,3.24
1993-12-08,0.0,57.79,-0.38,2.19,-2.84,85.1,3.49
1993-12-09,0.0,49.96,3.08,6.67,-1.41,86.9,3.27
1993-12-10,0.0,26.38,-1.06,4.27,-8.77,75.8,6.87
1993-12-11,0.0,88.7,-6.76,-1.75,-11.42,74.9,3.09
1993-12-12,0.0,57.82,-0.47,4.22,-5.74,69.26,6.46
1993-12-13,0.0,35.07,2.68,5.14,0.68,67.24,4.17
1993-12-14,0.25,25.17,2.93,4.64,1.24,75.8,4.48
1993-12-15,0.0,78.7,2.41,6.78,0.21,76.6,4.47
1993-12-16,0.0,15.98,1.03,1.97,0.28,95.1,3.03
1993-12-17,4.06,11.22,1.12,2.59,0.23,97.8,2.42
1993-12-18,0.0,16.01,0.7,1.63,-0.22,90.7,2.81
1993-12-19,0.0,11.95,0.0,0.49,-0.37,88.2,3.5
1993-12-20,0.0,24.24,-1.44,0.8,-3.82,85.1,4.42
1993-12-21,0.0,32.07,-5.46,-3.76,-7.14,85.7,2.73
1993-12-22,0.0,39.3,-7.17,-4.71,-10.89,84.8,2.35
1993-12-23,0.0,48.13,-8.59,-6.71,-11.93,82.6,3.19
1993-12-24,0.0,77.9,-13.09,-10.7,-15.44,74.1,3.01
1993-12-25,0.0,79.3,-14.37,-11.72,-18.3,63.77,5.65
1993-12-26,0.0,82.3,-17.41,-14.78,-21.15,53.21,2.97
1993-12-27,0.0,80.1,-16.08,-13.11,-19.06,60.65,3.63
1993-12-28,0.0,82.9,-15.51,-10.58,-21.58,59.76,3.64
1993-12-29,0.0,61.32,-10.9,-6.68,-16.2,60.88,7.51
1993-12-30,0.0,50.87,-12.57,-4.8,-18.86,76.7,4.58
1993-12-31,0.25,29.81,-1.74,1.49,-5.43,86.2,3.78
1994-01-01,0.0,21.31,-1.9,2.07,-10.68,84.9,3.73
1994-01-02,0.0,46.49,-9.06,-7.69,-10.47,85.9,3.53
1994-01-03,0.25,66.3,-9.04,-4.33,-15.95,90.3,2.49
1994-01-04,0.0,48.37,-8.71,-5.57,-16.54,84.5,5.09
1994-01-05,0.0,39.33,-14.35,-5.89,-19.79,80.7,3.97
1994-01-06,0.0,41.5,-5.32,-4.01,-6.67,90.6,4.06
1994-01-07,0.0,96.1,-17.59,-6.38,-22.42,79.5,4.75
1994-01-08,0.0,82.8,-20.08,-13.85,-24.85,77.8,3.38
1994-01-09,0.0,94.4,-18.17,-11.28,-28.45,78.8,1.85
1994-01-10,0.0,43.45,-4.48,-0.8,-11.32,85.9,5.65
1994-01-11,0.0,96.4,-9.51,-1.0,-15.24,70.3,3.33
1994-01-12,0.0,58.28,-5.74,-2.26,-12.04,86.9,5.21
1994-01-13,0.0,59.56,-15.66,-12.01,-23.4,72.7,5.02
1994-01-14,0.0,112.6,-25.06,-21.59,-29.33,59.92,6.43
1994-01-15,0.0,110.8,-29.16,-25.16,-31.85,58.61,4.29
1994-01-16,0.0,50.94,-21.66,-16.34,-31.79,77.7,4.1
1994-01-17,0.0,112.3,-23.0,-16.37,-30.29,67.97,6.49
1994-01-18,0.0,114.2,-31.0,-27.27,-34.44,60.38,5.01
1994-01-19,0.0,71.6,-27.57,-19.03,-34.42,73.3,1.99
1994-01-20,0.0,104.7,-25.14,-18.3,-33.59,67.64,1.95
1994-01-21,0.0,102.5,-11.61,-6.95,-20.25,72.3,5.0
1994-01-22,0.25,86.5,-7.77,-3.41,-13.27,82.8,2.05
1994-01-23,2.29,92.7,-2.52,1.96,-7.02,87.7,3.75
1994-01-24,0.0,105.5,-7.63,-2.88,-15.4,82.6,2.46
1994-01-25,0.0,43.81,-7.22,-4.69,-10.77,89.2,6.96
1994-01-26,0.0,86.3,-10.15,-7.83,-12.11,84.0,6.65
1994-01-27,0.0,40.17,-4.82,-2.28,-8.16,94.3,4.69
1994-01-28,0.0,65.05,-6.62,-4.28,-14.09,92.3,5.15
1994-01-29,0.0,91.5,-13.1,-9.49,-21.1,86.4,3.18
1994-01-30,0.0,111.7,-18.77,-12.29,-28.65,77.9,3.29
1994-01-31,0.0,123.6,-22.98,-16.96,-30.28,73.2,2.58
1994-02-01,0.0,118.7,-21.5,-14.68,-29.16,76.3,2.48
1994-02-02,0.0,90.4,-14.37,-11.28,-22.96,82.3,4.97
1994-02-03,0.0,137.3,-16.54,-11.58,-25.44,65.33,5.44
1994-02-04,0.0,139.0,-15.21,-10.43,-20.9,60.23,4.13
1994-02-05,0.0,132.5,-12.34,-8.48,-18.3,69.44,4.06
1994-02-06,0.0,134.9,-13.52,-7.55,-20.58,69.14,3.49
1994-02-07,0.0,95.0,-20.18,-14.95,-22.84,64.0,4.67
1994-02-08,0.0,80.1,-17.62,-14.8,-20.37,83.0,6.73
1994-02-09,0.0,148.1,-20.08,-13.61,-29.86,73.5,3.61
1994-02-10,0.0,128.5,-17.5,-10.29,-29.63,74.5,2.91
1994-02-11,4.57,129.0,-10.77,-5.73,-21.51,80.0,1.9
1994-02-12,0.0,60.32,-7.2,-5.08,-12.86,87.3,3.48
1994-02-13,0.0,142.4,-8.71,-4.71,-14.42,80.0,3.61
1994-02-14,1.02,147.4,-5.61,1.46,-14.59,77.2,3.68
1994-02-15,0.0,153.0,-2.65,1.53,-11.87,74.4,4.88
1994-02-16,0.0,144.9,-6.33,1.7,-16.87,82.4,3.28
1994-02-17,0.0,139.9,-0.85,6.37,-7.14,86.7,1.63
1994-02-18,0.0,122.9,3.27,7.03,-4.96,83.1,5.39
1994-02-19,10.16,36.84,6.18,7.72,3.07,93.8,5.84
1994-02-20,5.84,91.7,-0.42,3.03,-3.88,85.5,4.73
1994-02-21,0.0,157.9,-2.62,2.31,-5.93,69.55,3.95
1994-02-22,0.0,39.76,-7.2,-3.69,-9.43,82.7,7.84
1994-02-23,0.0,98.0,-9.53,-7.64,-11.33,88.1,7.82
1994-02-24,0.0,173.4,-11.73,-6.49,-18.71,76.7,3.37
1994-02-25,0.25,105.0,-11.19,-6.56,-18.05,87.9,5.52
1994-02-26,1.02,179.6,-16.73,-6.0,-25.65,72.7,1.77
1994-02-27,0.25,153.4,-15.69,-6.91,-27.3,72.0,1.86
1994-02-28,0.0,125.1,-8.09,-2.65,-15.37,86.3,2.13
1994-03-01,0.0,137.2,-6.43,-1.42,-15.04,88.1,1.44
1994-03-02,0.0,157.3,-4.87,1.81,-9.39,85.7,1.54
1994-03-03,0.0,167.0,0.28,5.8,-6.21,86.4,3.13
1994-03-04,0.0,184.5,3.72,6.82,-0.45,80.2,4.39
1994-03-05,0.0,119.8,2.31,6.59,-3.03,90.8,2.21
1994-03-06,0.25,135.9,2.52,6.52,-0.42,89.3,3.19
1994-03-07,0.0,186.7,0.05,4.63,-4.83,69.19,6.26
1994-03-08,0.0,186.4,-4.37,-1.42,-6.64,56.89,5.3
1994-03-09,0.0,193.0,-4.03,0.46,-8.55,67.24,2.27
1994-03-10,0.0,90.8,-3.07,0.87,-6.01,79.5,2.86
1994-03-11,0.0,165.5,-1.85,2.82,-8.36,79.2,3.06
1994-03-12,0.0,115.4,2.41,7.34,-1.45,79.7,2.77
1994-03-13,0.0,49.63,0.01,2.72,-2.81,89.3,2.11
1994-03-14,0.0,116.3,3.57,10.97,-2.07,79.5,5.05
1994-03-15,0.0,131.9,1.12,4.13,-4.51,66.53,7.18
1994-03-16,0.0,216.0,-3.09,1.96,-7.0,59.02,3.14
1994-03-17,0.0,106.9,-1.58,1.56,-5.82,68.82,4.32
1994-03-18,0.0,96.4,-0.66,2.51,-4.19,78.8,3.43
1994-03-19,0.51,163.3,2.19,9.46,-5.62,77.6,2.22
1994-03-20,2.03,168.2,6.66,14.87,0.75,70.1,4.25
1994-03-21,2.54,195.7,5.1,11.04,1.64,71.3,5.74
1994-03-22,0.0,218.2,8.78,18.78,0.62,66.34,3.04
1994-03-23,0.25,184.9,6.77,13.79,-0.64,76.0,4.09
1994-03-24,0.0,106.0,-6999.0,4.15,-6999.0,73.5,6.61
1994-03-25,0.0,222.4,0.65,6.26,-17.18,64.37,3.23
1994-03-26,2.29,67.57,1.2,4.69,-10.05,89.9,3.84
1994-03-27,0.25,170.8,2.84,8.85,-1.72,82.4,3.33
1994-03-28,0.0,96.1,0.45,5.08,-2.97,87.5,3.49
1994-03-29,0.0,157.3,-0.65,3.75,-15.84,79.2,3.89
1994-03-30,0.0,242.9,-0.06,5.7,-11.59,66.88,3.03
1994-03-31,0.0,235.9,4.44,13.58,-4.41,61.43,4.72
1994-04-01,0.0,240.6,8.22,18.05,-1.86,62.02,2.06
1994-04-02,0.0,213.0,5.29,11.62,-0.47,67.79,5.43
1994-04-03,0.0,256.7,2.1,9.4,-4.35,53.61,3.71
1994-04-04,0.25,123.7,5.1,16.08,-1.03,73.2,5.29
1994-04-05,1.27,210.4,-2.23,0.62,-5.35,81.2,5.58
1994-04-06,0.0,220.7,-2.58,2.89,-6.15,68.91,3.61
1994-04-07,0.0,258.0,2.3,9.99,-7.26,59.05,2.46
1994-04-08,0.51,81.4,5.45,9.23,1.04,70.8,5.31
1994-04-09,0.0,247.5,8.28,16.16,-4.28,65.27,4.83
1994-04-10,0.0,243.8,6.27,13.5,-0.3,61.38,3.14
1994-04-11,0.0,151.5,5.97,11.53,-0.2,57.92,4.79
1994-04-12,15.49,22.56,5.01,7.1,3.22,96.3,5.34
1994-04-13,1.52,118.8,7.12,11.66,4.31,95.4,3.61
1994-04-14,7.62,242.1,12.54,21.31,2.35,78.1,3.84
1994-04-15,3.81,61.78,10.51,16.29,7.2,83.5,8.94
1994-04-16,0.0,244.6,9.82,15.09,4.82,49.28,8.28
1994-04-17,0.0,283.4,10.8,18.25,3.6,47.4,4.92
1994-04-18,0.25,247.8,17.07,29.03,3.58,53.83,5.16
1994-04-19,0.0,287.7,11.58,18.54,2.32,36.56,6.14
1994-04-20,0.0,171.8,7.57,13.09,0.32,36.41,3.51
1994-04-21,0.0,273.3,7.99,15.9,-0.43,42.98,2.15
1994-04-22,0.0,294.2,7.88,17.16,-3.59,43.43,1.78
1994-04-23,0.0,290.8,12.9,20.7,-0.02,41.78,6.27
1994-04-24,0.0,226.2,19.78,25.61,13.76,63.96,5.57
1994-04-25,7.37,89.9,15.3,23.43,11.48,98.5,3.67
1994-04-26,0.25,228.5,19.96,26.73,11.58,65.63,7.6
1994-04-27,0.0,127.2,7.0,11.57,1.09,75.6,5.51
1994-04-28,1.78,33.44,1.31,4.91,-0.68,92.6,6.6
1994-04-29,0.0,219.0,5.02,9.46,1.43,75.7,5.51
1994-04-30,7.62,48.92,1.22,3.13,-0.71,97.0,3.69
1994-05-01,3.81,255.9,5.8,13.45,-2.32,79.6,2.85
1994-05-02,0.0,250.8,8.56,16.25,0.55,68.62,1.43
1994-05-03,0.0,263.3,9.91,17.42,2.03,63.04,2.34
1994-05-04,0.0,208.1,11.15,18.61,2.29,64.47,3.03
1994-05-05,0.0,222.0,9.16,14.34,1.01,73.2,4.17
1994-05-06,0.0,279.0,8.39,14.99,-1.85,68.83,2.37
1994-05-07,1.78,221.7,10.31,17.27,3.09,73.7,3.54
1994-05-08,0.0,261.1,13.02,18.8,3.71,67.91,5.95
1994-05-09,0.0,293.4,13.51,19.98,4.59,48.23,5.23
1994-05-10,0.0,259.3,13.59,20.45,2.93,50.52,3.17
1994-05-11,12.45,223.2,16.65,22.89,7.51,65.97,6.19
1994-05-12,0.0,283.9,12.31,19.77,3.09,69.01,1.72
1994-05-13,0.0,294.2,15.01,23.04,5.44,59.1,4.36
1994-05-14,12.95,112.4,13.73,19.26,9.94,81.7,4.01
1994-05-15,0.51,304.4,15.95,20.99,8.6,75.2,5.84
1994-05-16,0.0,327.6,11.52,19.27,4.09,67.5,3.34
1994-05-17,0.0,319.9,10.83,18.74,1.47,58.56,2.78
1994-05-18,0.0,330.1,12.68,20.9,2.53,55.27,3.02
1994-05-19,0.0,321.5,15.02,23.85,2.57,56.41,1.63
1994-05-20,0.0,312.3,17.74,26.88,6.43,57.92,1.89
1994-05-21,0.0,309.2,20.16,28.26,-50.41,57.99,2.23
1994-05-22,0.0,285.6,21.29,28.64,-33.52,63.62,2.64
1994-05-23,8.64,251.1,18.96,27.61,-49.4,74.1,2.67
1994-05-24,0.0,195.7,-4.99,19.9,-51.86,88.1,2.7
1994-05-25,4.32,159.9,8.46,22.03,-51.45,91.4,2.46
1994-05-26,0.25,289.4,10.58,16.21,-48.81,73.4,5.55
1994-05-27,0.0,314.1,11.44,18.73,2.07,66.15,2.0
1994-05-28,0.0,298.9,17.39,26.34,6.77,62.89,4.15
1994-05-29,0.0,221.6,19.09,26.14,12.01,74.0,5.1
1994-05-30,0.0,292.5,22.45,28.58,13.83,75.9,4.38
1994-05-31,0.0,327.1,21.25,26.38,14.04,49.84,5.72
1994-06-01,0.0,280.1,15.39,20.71,9.25,60.86,3.18
1994-06-02,0.0,329.1,13.47,20.94,4.53,49.95,2.45
1994-06-03,0.0,328.1,15.59,23.34,4.34,51.14,1.67
1994-06-04,0.0,324.3,18.53,26.82,7.48,55.57,1.83
1994-06-05,2.54,175.4,19.78,27.51,11.55,73.3,3.91
1994-06-06,0.0,293.5,21.79,28.56,15.47,76.5,2.83
1994-06-07,7.62,104.1,16.15,18.47,11.9,89.7,4.08
1994-06-08,0.0,331.3,12.76,19.16,4.98,71.1,4.55
1994-06-09,0.0,338.2,15.3,24.43,3.12,59.72,1.42
1994-06-10,0.0,192.5,16.96,24.16,9.8,68.5,1.96
1994-06-11,0.0,275.1,19.06,26.41,10.34,69.15,3.5
1994-06-12,0.0,316.0,22.17,28.8,12.18,56.94,3.54
1994-06-13,8.13,223.7,21.8,28.37,16.45,84.3,3.04
1994-06-14,0.25,297.3,25.6,32.75,16.26,80.3,5.68
